study	pathogen	library	design	replicate	plate	well	gene	sirna	well_type	image_idx	object_idx	cells.children_bacteria_count	cells.children_invasomes_count	cells.intensity_maxintensityedge_corr1actin	cells.parent_nuclei	nuclei.intensity_uppertenpercentintensity_corr1pathogen	perinuclei.intensity_upperquartileintensity_corr1actin
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1755	165	0.0	0.0	-0.6095963676258885	0.0	-0.07637452427846052	0.3503347800301668
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1757	67	0.0	0.0	1.2744911916717068	0.0	-0.4003730422731336	-0.0252019381444901
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1755	96	0.0	0.0	-0.9302507945702698	0.0	-0.3147093853532522	0.6052305457445393
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1756	139	0.0	0.0	0.9944418076933532	0.0	0.20250619141613213	1.96852359708995
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1755	7	0.0	0.0	0.3982291573964742	0.0	-0.30295075934050497	-0.4268447671277968
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1753	104	0.0	0.0	-0.44771803281518985	0.0	-0.374850005655527	-0.372908182179857
study	bacteria	d	p	1	kb03-1a	m05	unknown	none	control	1753	108	0.0	0.0	0.2887463393776318	0.0	-0.3292326281043615	-0.056789139827662746
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1761	163	0.0	0.0	-0.02878128991879944	0.0	-0.27094326870321195	-0.6780175319767313
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1763	64	0.0	0.0	-0.6975948441439408	0.0	-0.41505317802279834	-0.2281480109386098
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1760	50	0.0	0.0	1.769776683105199	0.0	-0.21838766473207974	1.0558077261532266
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1762	87	0.0	0.0	1.6954823525985327	0.0	-0.3466410573409924	1.2090914798429628
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1761	146	0.0	0.0	-0.5652487160392804	0.0	0.7784447145336998	-0.4267418903410688
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1759	78	0.0	0.0	1.757626996306469	0.0	-0.41198765060918857	-0.07119354368497625
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1763	66	0.0	0.0	0.6401400510942123	0.0	-0.36556854383162574	-0.575205793960476
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1762	89	0.0	0.0	0.18557744478119573	0.0	-0.3633624319621924	1.711087313754485
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1761	4	0.0	0.0	1.2549700063828009	0.0	-0.31795094070712066	-0.13047677158501605
study	bacteria	d	p	1	kb03-1a	m06	unknown	none	control	1761	106	0.0	0.0	-0.7322184535011911	0.0	-0.07053635599397981	-1.1821931059044706
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1768	4	0.0	0.0	-0.46121832812446445	0.0	-0.2957794285474757	0.15494849381920203
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1767	107	0.0	0.0	1.7646527604393258	0.0	-0.4058129879068879	0.3900736685143854
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1767	42	0.0	0.0	3.3272589702494124	0.0	1.4629950613406428	4.744938499481466
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1768	35	0.0	0.0	-1.2694559172376174	0.0	-0.31765471990362154	-1.5010089479188709
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1769	120	0.0	0.0	-0.9902161327934583	0.0	-0.3833870792699525	-0.8367973645312662
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1766	9	0.0	0.0	-0.8123249820736977	0.0	0.6128143992308115	-0.2795164725124758
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1765	75	0.0	0.0	-0.7572017079935366	0.0	-0.42383376370401804	-0.5420784227920992
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1765	129	0.0	0.0	-0.34537280640937373	0.0	-0.31129649889975675	-0.11638775159816647
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1770	207	0.0	0.0	1.0302483079095603	0.0	-0.3947181913039492	-0.035728936683185525
study	bacteria	d	p	1	kb03-1a	m07	unknown	none	control	1770	239	0.0	0.0	-0.7324703002476486	0.0	-0.3639282734545978	0.5665307915439228
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1774	168	0.0	0.0	-0.10610699671895188	0.0	1.7995371667425994	-0.21291075748531113
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1772	42	0.0	0.0	-1.0771992415439384	0.0	0.6417006395861334	-0.9478436574156711
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	55	0.0	0.0	0.43944478354686	0.0	-0.39269068733544316	0.2782661600713412
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	2	0.0	0.0	0.6747491992736174	0.0	-0.29133477397594004	1.0406045331379459
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1773	119	0.0	0.0	-0.3111585032468632	0.0	0.3558027160984264	-0.5174091732936285
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	166	0.0	0.0	0.062038737345059054	0.0	-0.1839367235395454	0.23076982875116794
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	155	0.0	0.0	1.7330132453618654	0.0	-0.3570015184449854	0.26583866148806456
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	12	0.0	0.0	-0.6942940583791226	0.0	-0.2601409338691263	-0.7601429626382755
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1771	185	0.0	0.0	-0.4164979507535664	0.0	0.1960599751371381	0.20226851050499353
study	bacteria	d	p	1	kb03-1a	m08	unknown	none	control	1775	125	0.0	0.0	1.0492012008793625	0.0	-0.33317993962913245	-0.4008573144246519
study	bacteria	d	p	1	kb03-1a	m09	unknown	none	control	1777	118	0.0	0.0	0.050758451394104585	0.0	-0.4105784651059131	-0.6259677528532749
study	bacteria	d	p	1	kb03-1a	m09	unknown	none	control	1782	212	0.0	0.0	-0.3477485517709504	0.0	-0.301363444963073	-0.46075030500129494
study	bacteria	d	p	1	kb03-1a	m09	unknown	none	control	1777	7	0.0	0.0	-0.8808029775671703	0.0	-0.2784751578596436	-0.3904274095780588
study	bacteria	d	p	1	kb03-1a	m09	unknown	none	control	1778	184	0.0	0.0	-0.2351666213472492	0.0	-0.3565110060386207	-0.7794589545807459
study	bacteria	d	p	1	kb03-1a	m09	unknown	none	control	1782	67	0.0	0.0	-0.4199304172644403	0.0	-0.3771377478648947	0.1992247631041313
study	bacteria	d	p	1	kb03-1a	m09	unknown	none	control	1778	23	0.0	0.0	-0.014998528097339103	0.0	-0.3220075981344395	-0.7330876187135614
study	bacteria	d	p	1	kb03-1a	m09	unknown	none	control	1782	175	0.0	0.0	0.10556957244657372	0.0	-0.3765826567550656	-1.0309229079745421
study	bacteria	d	p	1	kb03-1a	m09	unknown	none	control	1778	203	0.0	0.0	-0.49764802803572344	0.0	-0.2769826009686757	-0.5903594420449934
study	bacteria	d	p	1	kb03-1a	m09	unknown	none	control	1779	12	0.0	0.0	-0.7548250354428965	0.0	-0.2735845992665118	0.00810481283393941
study	bacteria	d	p	1	kb03-1a	m09	unknown	none	control	1778	91	0.0	0.0	2.5135212576656505	0.0	-0.40641164472524954	0.3108841214134217
study	bacteria	d	p	1	kb03-1a	m10	unknown	none	control	1785	10	0.0	0.0	-0.6800992288037319	0.0	-0.25494301135429065	0.14954319043404193
study	bacteria	d	p	1	kb03-1a	m10	unknown	none	control	1785	114	0.0	0.0	-0.13186948685097646	0.0	-0.4070814525838972	-0.8551724377540881
study	bacteria	d	p	1	kb03-1a	m10	unknown	none	control	1788	39	0.0	0.0	-0.27392904624757264	0.0	-0.3157380590649225	0.06556444683154672
study	bacteria	d	p	1	kb03-1a	m10	unknown	none	control	1783	18	0.0	0.0	0.4264428375787568	0.0	-0.21083172496797614	-0.46559392615608713
study	bacteria	d	p	1	kb03-1a	m10	unknown	none	control	1786	116	0.0	0.0	-0.22121597030512125	0.0	0.6346359874578218	0.7215272052496636
study	bacteria	d	p	1	kb03-1a	m10	unknown	none	control	1788	114	0.0	0.0	-0.35940695598134725	0.0	-0.3636936112252488	0.5626870126021354
study	bacteria	d	p	1	kb03-1a	m10	unknown	none	control	1784	94	0.0	0.0	-0.5116629899772427	0.0	-0.39368431595668985	-0.5263630374241755
study	bacteria	d	p	1	kb03-1a	m10	unknown	none	control	1785	144	0.0	0.0	1.1077070391030102	0.0	0.15737017988232754	0.4777497864937158
study	bacteria	d	p	1	kb03-1a	m10	unknown	none	control	1787	73	0.0	0.0	-1.113830153204908	0.0	-0.3942346889165313	-0.9905136294051811
study	bacteria	d	p	1	kb03-1a	m10	unknown	none	control	1783	117	0.0	0.0	-0.5808939889351648	0.0	-0.40708859820186877	0.21612265482014553
study	bacteria	d	p	1	kb03-1a	m11	unknown	none	control	1790	114	0.0	0.0	-0.5899883856066261	0.0	-0.01849624005326348	-0.17389102501200077
study	bacteria	d	p	1	kb03-1a	m11	unknown	none	control	1793	72	0.0	0.0	-0.7023587003474937	0.0	-0.32159389555357865	0.7913609485421689
study	bacteria	d	p	1	kb03-1a	m11	unknown	none	control	1794	103	0.0	0.0	0.18298103197332743	0.0	-0.38254784047338436	0.8543971484542158
study	bacteria	d	p	1	kb03-1a	m11	unknown	none	control	1794	64	0.0	0.0	3.0676328268810407	0.0	-0.28168401185281505	1.9009351441176596
study	bacteria	d	p	1	kb03-1a	m11	unknown	none	control	1792	4	0.0	0.0	-0.42368147944581436	0.0	-0.2594933362402339	1.365561125845063
study	bacteria	d	p	1	kb03-1a	m11	unknown	none	control	1794	162	0.0	0.0	0.661323280646453	0.0	-0.3519904066926403	0.36802045259320226
study	bacteria	d	p	1	kb03-1a	m11	unknown	none	control	1789	142	0.0	0.0	-0.44268029638784745	0.0	-0.2468203775358912	-0.18978489741454407
study	bacteria	d	p	1	kb03-1a	m11	unknown	none	control	1794	70	0.0	0.0	1.4172763694653379	0.0	0.9181534378014398	0.8938221444378124
study	bacteria	d	p	1	kb03-1a	m11	unknown	none	control	1790	57	0.0	0.0	0.3681569686092132	0.0	-0.38977133260048	-0.46572660383053144
study	bacteria	d	p	1	kb03-1a	m11	unknown	none	control	1793	21	0.0	0.0	1.188403811155504	0.0	-0.26881861451904193	0.22695197370453535
study	bacteria	d	p	1	kb03-1a	m12	unknown	none	control	1796	149	0.0	0.0	-1.0329035237926305	0.0	-0.24375671902108928	-0.9386010000335437
study	bacteria	d	p	1	kb03-1a	m12	unknown	none	control	1800	103	0.0	0.0	-0.37892681598510414	0.0	-0.22851825595913572	0.23151664651088805
study	bacteria	d	p	1	kb03-1a	m12	unknown	none	control	1798	143	0.0	0.0	-0.5206248670635931	0.0	-0.33082371165825747	-0.47450938011172283
study	bacteria	d	p	1	kb03-1a	m12	unknown	none	control	1795	123	0.0	0.0	-0.0878139856219592	0.0	-0.41378564818356883	-0.4732753098025655
study	bacteria	d	p	1	kb03-1a	m12	unknown	none	control	1795	141	0.0	0.0	1.450037916969716	0.0	-0.33450590401144453	-0.056714340239690166
study	bacteria	d	p	1	kb03-1a	m12	unknown	none	control	1799	71	0.0	0.0	-0.42492661582601765	0.0	-0.41415456653844845	-0.43403053429569044
study	bacteria	d	p	1	kb03-1a	m12	unknown	none	control	1795	129	0.0	0.0	-0.41836423471333306	0.0	-0.313618439088418	0.1964350568816259
study	bacteria	d	p	1	kb03-1a	m12	unknown	none	control	1800	115	0.0	0.0	-0.41136169379821197	0.0	-0.29446426175762497	-0.13105076532566368
study	bacteria	d	p	1	kb03-1a	m12	unknown	none	control	1797	165	0.0	0.0	-0.707509577564743	0.0	-0.3659022933330396	0.1526731811971903
study	bacteria	d	p	1	kb03-1a	m12	unknown	none	control	1799	118	0.0	0.0	-0.5232226098144637	0.0	-0.40229703250059995	-0.6079155068820297
study	bacteria	d	p	1	kb03-1a	m13	unknown	none	control	1805	50	0.0	0.0	-0.8365918034009424	0.0	-0.27030315615839096	-0.2808685964476426
study	bacteria	d	p	1	kb03-1a	m13	unknown	none	control	1804	8	0.0	0.0	-0.9906218451944108	0.0	0.8481676931550584	-0.6252110798060563
study	bacteria	d	p	1	kb03-1a	m13	unknown	none	control	1806	100	0.0	0.0	-0.408581134177498	0.0	-0.3229120752989349	0.2881659900446472
study	bacteria	d	p	1	kb03-1a	m13	unknown	none	control	1804	134	0.0	0.0	-0.9941795037441918	0.0	-0.25408303063884397	-1.20326785105848
study	bacteria	d	p	1	kb03-1a	m13	unknown	none	control	1804	128	0.0	0.0	-0.7974555629614851	0.0	-0.3103096343888538	-1.0966959140700019
study	bacteria	d	p	1	kb03-1a	m13	unknown	none	control	1805	148	0.0	0.0	-0.13728970720903372	0.0	-0.38353853114656583	-0.021931393608665587
study	bacteria	d	p	1	kb03-1a	m13	unknown	none	control	1804	10	0.0	0.0	-0.9241934632473843	0.0	1.7229739638885044	-0.7278761713274352
study	bacteria	d	p	1	kb03-1a	m13	unknown	none	control	1802	12	0.0	0.0	-0.7537493515593576	0.0	-0.13008687048681583	-0.8158436157535174
study	bacteria	d	p	1	kb03-1a	m13	unknown	none	control	1805	196	0.0	0.0	0.6754372290692934	0.0	-0.33260104862308787	0.2140392405453122
study	bacteria	d	p	1	kb03-1a	m13	unknown	none	control	1802	114	0.0	0.0	0.3249072956374703	0.0	-0.35896950444485665	0.1908486512430521
study	bacteria	d	p	1	kb03-1a	m14	unknown	none	control	1811	193	0.0	0.0	-1.3102998642484167	0.0	-0.3093215130345003	-1.2400358990514817
study	bacteria	d	p	1	kb03-1a	m14	unknown	none	control	1807	42	0.0	0.0	2.0179612046410944	0.0	-0.32551855073985253	-0.3582980282839692
study	bacteria	d	p	1	kb03-1a	m14	unknown	none	control	1809	37	0.0	0.0	-1.2700941358893283	0.0	-0.37749135416770746	-1.0159597945772654
study	bacteria	d	p	1	kb03-1a	m14	unknown	none	control	1812	122	0.0	0.0	-0.47373938171967656	0.0	-0.38341128603671626	-1.2470099409733082
study	bacteria	d	p	1	kb03-1a	m14	unknown	none	control	1809	128	0.0	0.0	-0.6214322753749132	0.0	-0.329923642722754	-0.5649758297161198
study	bacteria	d	p	1	kb03-1a	m14	unknown	none	control	1810	105	0.0	0.0	0.7385828660037048	0.0	1.9452367798897416	2.9387458796319965
study	bacteria	d	p	1	kb03-1a	m14	unknown	none	control	1812	56	0.0	0.0	-0.010239618073103968	0.0	3.587856145801237	0.08550454751502357
study	bacteria	d	p	1	kb03-1a	m14	unknown	none	control	1811	163	0.0	0.0	-0.5103511639951136	0.0	-0.0852403535465411	0.0026565922850828715
study	bacteria	d	p	1	kb03-1a	m14	unknown	none	control	1809	79	0.0	0.0	0.42789407908168414	0.0	-0.43622221881385104	-0.3867256351899577
study	bacteria	d	p	1	kb03-1a	m14	unknown	none	control	1807	30	0.0	0.0	-1.1187276946850822	0.0	-0.062127888510994156	-0.8757989203972558
study	bacteria	d	p	1	kb03-1a	m15	unknown	none	control	1813	74	0.0	0.0	-0.11406335458649722	0.0	-0.2757371711611553	0.11243576204157676
study	bacteria	d	p	1	kb03-1a	m15	unknown	none	control	1816	72	0.0	0.0	0.4075213870838285	0.0	-0.27734372536286367	0.5925403608598744
study	bacteria	d	p	1	kb03-1a	m15	unknown	none	control	1818	92	0.0	0.0	0.08577122715211655	0.0	-0.4055404125418316	-0.99566384508146
study	bacteria	d	p	1	kb03-1a	m15	unknown	none	control	1816	36	0.0	0.0	0.16489976442473117	0.0	-0.31799438214047726	0.6139321392154365
study	bacteria	d	p	1	kb03-1a	m15	unknown	none	control	1815	91	0.0	0.0	-0.08352608988889856	0.0	-0.3696169785009502	1.6863673207446854
study	bacteria	d	p	1	kb03-1a	m15	unknown	none	control	1818	2	0.0	0.0	-0.46008481563501774	0.0	-0.2897428925266405	-0.10062774289567868
study	bacteria	d	p	1	kb03-1a	m15	unknown	none	control	1813	209	0.0	0.0	-0.8162004464719934	0.0	-0.2621345339467416	-1.0348666204946506
study	bacteria	d	p	1	kb03-1a	m15	unknown	none	control	1817	47	0.0	0.0	1.8158530059563451	0.0	0.03998194077028453	-0.17133223638323128
study	bacteria	d	p	1	kb03-1a	m15	unknown	none	control	1813	59	0.0	0.0	-0.6399606235763953	0.0	-0.29834369328233884	0.08940578911860009
study	bacteria	d	p	1	kb03-1a	m15	unknown	none	control	1813	46	0.0	0.0	-0.4417732139568297	0.0	-0.2318887095218666	0.8131610878609629
study	bacteria	d	p	1	kb03-1a	m16	unknown	none	control	1823	14	0.0	0.0	-0.4185969248566498	0.0	0.8760394687696962	0.6849849688237014
study	bacteria	d	p	1	kb03-1a	m16	unknown	none	control	1824	37	0.0	0.0	0.10260459659917125	0.0	-0.3166668174450335	-0.07819343553362519
study	bacteria	d	p	1	kb03-1a	m16	unknown	none	control	1822	114	0.0	0.0	-0.011929607518827436	0.0	0.5321665922428684	-1.1440802394526108
study	bacteria	d	p	1	kb03-1a	m16	unknown	none	control	1823	114	0.0	0.0	0.20729001810400483	0.0	-0.4545208150901823	-0.7508274168594667
study	bacteria	d	p	1	kb03-1a	m16	unknown	none	control	1824	113	0.0	0.0	-0.439584585456845	0.0	-0.40890721439978106	0.2242260807089335
study	bacteria	d	p	1	kb03-1a	m16	unknown	none	control	1821	97	0.0	0.0	0.6313296687555287	0.0	-0.3554814409461568	0.1477994130194275
study	bacteria	d	p	1	kb03-1a	m16	unknown	none	control	1823	160	0.0	0.0	0.14753873604646212	0.0	-0.37936528445610795	0.15527788218617194
study	bacteria	d	p	1	kb03-1a	m16	unknown	none	control	1823	244	0.0	0.0	-0.22599961980075947	0.0	0.011745530896808448	0.03430629595359689
study	bacteria	d	p	1	kb03-1a	m16	unknown	none	control	1824	18	0.0	0.0	-0.2870948160990267	0.0	-0.2724801566121719	0.41594734791392474
study	bacteria	d	p	1	kb03-1a	m16	unknown	none	control	1824	76	0.0	0.0	0.9108449751087601	0.0	-0.28852281504302824	0.610949244381656
study	bacteria	d	p	1	kb03-1a	m17	unknown	none	control	1826	32	0.0	0.0	-0.5909222146121614	0.0	-0.3418730830289666	-0.75277536277773
study	bacteria	d	p	1	kb03-1a	m17	unknown	none	control	1828	99	0.0	0.0	-0.589812809319412	0.0	-0.3671107179956013	-0.18444560738580348
study	bacteria	d	p	1	kb03-1a	m17	unknown	none	control	1828	156	0.0	0.0	1.3435839127352744	0.0	-0.35677098769850313	-0.4329818437361192
study	bacteria	d	p	1	kb03-1a	m17	unknown	none	control	1825	35	0.0	0.0	0.2428629208803426	0.0	-0.42266276198760455	-0.2871630679535894
study	bacteria	d	p	1	kb03-1a	m17	unknown	none	control	1828	170	0.0	0.0	-0.6964659359411514	0.0	-0.17711448639006874	-1.107633870418014
study	bacteria	d	p	1	kb03-1a	m17	unknown	none	control	1826	161	0.0	0.0	-0.8642857102622917	0.0	0.0604130885439988	-0.6146909456005877
study	bacteria	d	p	1	kb03-1a	m17	unknown	none	control	1827	152	0.0	0.0	-0.6078261702990035	0.0	1.229615975360756	-0.6001899739656645
study	bacteria	d	p	1	kb03-1a	m17	unknown	none	control	1828	193	0.0	0.0	-0.27786121121671714	0.0	-0.27341205276699293	-0.4438357553656162
study	bacteria	d	p	1	kb03-1a	m17	unknown	none	control	1830	129	0.0	0.0	0.21662396689184765	0.0	-0.38311935906797623	-0.5672474238870472
study	bacteria	d	p	1	kb03-1a	m17	unknown	none	control	1826	96	0.0	0.0	-0.45649013872705024	0.0	-0.40891480260013235	-0.1265263165845151
study	bacteria	d	p	1	kb03-1a	m18	unknown	none	control	1836	22	0.0	0.0	-1.0497244629834341	0.0	-0.3072826926708986	-0.7288433280382965
study	bacteria	d	p	1	kb03-1a	m18	unknown	none	control	1831	154	0.0	0.0	0.13803647023808674	0.0	-0.40421624449268906	-0.7200491649544901
study	bacteria	d	p	1	kb03-1a	m18	unknown	none	control	1831	196	0.0	0.0	-0.9611081206409131	0.0	-0.3344320578306192	-0.3234236203355323
study	bacteria	d	p	1	kb03-1a	m18	unknown	none	control	1834	137	0.0	0.0	-0.8975553954561084	0.0	-0.21593517244591273	-0.6748438993266753
study	bacteria	d	p	1	kb03-1a	m18	unknown	none	control	1831	37	0.0	0.0	0.12704610697920937	0.0	-0.30301527456404304	-0.34175961872288657
study	bacteria	d	p	1	kb03-1a	m18	unknown	none	control	1835	108	0.0	0.0	1.4638075839428797	0.0	-0.3814813855073572	-0.5272462283042109
study	bacteria	d	p	1	kb03-1a	m18	unknown	none	control	1833	213	0.0	0.0	-0.7460632741174229	0.0	-0.2821643488800482	-0.6475921279390574
study	bacteria	d	p	1	kb03-1a	m18	unknown	none	control	1835	95	0.0	0.0	1.3405495824725229	0.0	-0.21613183991030105	2.1689526162689012
study	bacteria	d	p	1	kb03-1a	m18	unknown	none	control	1835	174	0.0	0.0	-0.4106594546583795	0.0	-0.4075328096234239	-0.15146967721690968
study	bacteria	d	p	1	kb03-1a	m18	unknown	none	control	1835	12	0.0	0.0	-1.105130172661935	0.0	-0.28517086321313423	-0.7012006531776698
study	bacteria	d	p	1	kb03-1a	m19	unknown	none	control	1842	118	0.0	0.0	-0.4324406017117548	0.0	0.4749809372261726	0.5952117945568196
study	bacteria	d	p	1	kb03-1a	m19	unknown	none	control	1839	154	0.0	0.0	-0.4816817910632403	0.0	-0.37454672243269826	-0.6818533815542673
study	bacteria	d	p	1	kb03-1a	m19	unknown	none	control	1838	3	0.0	0.0	-0.7210664562272449	0.0	-0.265030274833175	-0.7976008210443647
study	bacteria	d	p	1	kb03-1a	m19	unknown	none	control	1837	67	0.0	0.0	-0.9300205355991378	0.0	-0.3734852780299564	-0.5712457952653072
study	bacteria	d	p	1	kb03-1a	m19	unknown	none	control	1837	184	0.0	0.0	-0.9330805588100364	0.0	-0.2777908160087029	-0.10118827088150306
study	bacteria	d	p	1	kb03-1a	m19	unknown	none	control	1838	17	0.0	0.0	-1.2737595123834085	0.0	0.44237884362092156	-1.0032675772477615
study	bacteria	d	p	1	kb03-1a	m19	unknown	none	control	1841	170	0.0	0.0	-0.24251355141862874	0.0	-0.2472837983196315	0.8183231849113818
study	bacteria	d	p	1	kb03-1a	m19	unknown	none	control	1838	176	0.0	0.0	1.8689560902216553	0.0	2.1666078958504946	1.2294002430531918
study	bacteria	d	p	1	kb03-1a	m19	unknown	none	control	1841	127	0.0	0.0	-0.7124814103141507	0.0	-0.4051038697657316	-0.0746607637744116
study	bacteria	d	p	1	kb03-1a	m19	unknown	none	control	1842	122	0.0	0.0	-0.8129108851981901	0.0	-0.2357377873930347	-0.6799177710447918
study	bacteria	d	p	1	kb03-1a	m20	unknown	none	control	1848	129	0.0	0.0	-0.1780256015746516	0.0	-0.32532618716627154	0.06560298314863824
study	bacteria	d	p	1	kb03-1a	m20	unknown	none	control	1845	190	0.0	0.0	-0.05076998039550103	0.0	-0.3490683162921998	-0.2206294780968773
study	bacteria	d	p	1	kb03-1a	m20	unknown	none	control	1848	127	0.0	0.0	-0.46119683322603267	0.0	-0.44459871182161304	-0.8985975539617194
study	bacteria	d	p	1	kb03-1a	m20	unknown	none	control	1844	199	0.0	0.0	0.2830625187790532	0.0	0.26254289857039165	-0.10284555419641125
study	bacteria	d	p	1	kb03-1a	m20	unknown	none	control	1847	151	0.0	0.0	-0.7002582883767338	0.0	-0.3068771700899866	0.38430027869445704
study	bacteria	d	p	1	kb03-1a	m20	unknown	none	control	1848	141	0.0	0.0	0.5911613486767908	0.0	-0.42452228060830494	1.1397424261875986
study	bacteria	d	p	1	kb03-1a	m20	unknown	none	control	1843	43	0.0	0.0	-0.5380435780898282	0.0	-0.3296336068317246	-0.5313867821501431
study	bacteria	d	p	1	kb03-1a	m20	unknown	none	control	1844	119	0.0	0.0	0.7278455540665832	0.0	-0.3730895791005158	1.1678869286743985
study	bacteria	d	p	1	kb03-1a	m20	unknown	none	control	1848	140	0.0	0.0	0.05889006180147019	0.0	-0.3727539702650533	1.5052448981331878
study	bacteria	d	p	1	kb03-1a	m20	unknown	none	control	1844	161	0.0	0.0	0.21228576475483749	0.0	0.6053688017717376	-0.08258842781863102
